cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,p3asset,p3re,p3renus,IDP3REDM,p3recons,P3recnfm,p3recnot,p3reag,p3reres,p3remult,p3renres,P3RENROW,P3RENROT,p3refor,p3dep,p3depnus,p3ag,p3ci,p3cinus,p3con,p3crcd,P3AUTO,P3CONOTH,p3fg,p3othln,p3ls,p3scdebt,p3agsm,P3LNSALE,P3GTYPAR,P3LTOT,p9asset,p9re,p9renus,IDP9REDM,p9recons,P9recnfm,p9recnot,p9reag,p9reres,p9remult,p9renres,P9RENROW,P9RENROT,p9refor,p9dep,p9depnus,p9ag,p9ci,p9cinus,p9con,p9crcd,P9AUTO,P9CONOTH,p9fg,p9othln,p9ls,p9scdebt,p9agsm,P9LNSALE,P9GTYPAR,P9LTOT,naasset,nare,narenus,IDNAREDM,narecons,narecnfm,narecnot,nareag,nareres,naremult,narenres,NARENROW,NARENROT,narefor,nadep,nadepnus,naag,naci,nacinus,nacon,nacrcd,NAAUTO,NACONOTH,nafg,naothln,nals,nascdebt,naagsm,NALNSALE,NAGTYPAR,NALTOT
"7675","0","186717","1117213","FIRST NORTHERN BANK AND TRUST COMPANY","Palmerton","PA","18071","12/31/2018","8/22/2022","SM","Fourth St. &lafayette Ave.","PALM BCORP","11","0","0","4","0","Carbon","10900","Allentown-Bethlehem-Easton, PA-NJ","10/24/1907","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","https://www.1stnorthern.bank","1207","1167","","1167","0","0","0","0","1167","0","0","0","0","","0","","","0","","40","0","0","40","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","4503","4495","","4495","818","0","818","0","2674","406","597","550","47","","0","","","0","","8","0","0","8","","0","0","0","0","0","0","0"
"3440","16087","783161","2880626","FIRST NORTHERN BANK OF DIXON","Dixon","CA","95620","12/31/2018","8/22/2022","NM","195 N. 1st St.","FIRST NORTHERN COMMUNITY BCORP","17","0","0","4","0","Solano","46700","Vallejo-Fairfield, CA","1/2/1910","1/1/1934","7/28/2015","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","www.thatsmybank.com","971","153","0","153","0","0","0","0","153","0","0","0","0","","0","0","","662","0","0","0","0","0","","156","0","0","156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","6252","4952","0","4952","0","0","0","4280","291","0","381","381","0","","0","0","","750","0","0","0","0","0","","550","0","0","550","0","1047","0"
"2208","13172","868956","1057243","FIRST NORTHERN BANK OF WYOMING","Buffalo","WY","82834","12/31/2018","8/22/2022","SM","141 S. Main St.","FIRST NATL BUFFALO BANKSHARES","3","0","0","4","1","Johnson","","","2/2/1885","1/1/1934","2/23/2018","Stock","0","1","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","fnbofwyo.com","8384","6238","","6238","159","143","16","1536","1371","0","3172","85","3087","","0","","","1009","","439","49","208","182","","698","0","0","698","0","0","0","516","382","","382","0","0","0","0","215","0","167","167","0","","0","","","120","","14","0","8","6","","0","0","0","0","0","0","0","2687","2364","","2364","28","0","28","0","265","0","2071","2071","0","","0","","","303","","20","0","15","5","","0","0","0","0","0","0","0"
"12484","0","75259","3957589","FIRST OKLAHOMA BANK","Jenks","OK","74037","12/31/2018","8/22/2022","NM","100 S. Riverfront Dr.","FIRST OKLAHOMA HOLDINGS INC","3","0","0","4","0","Tulsa","46140","Tulsa, OK","1/1/1923","1/1/1934","1/28/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.firstoklahomabank.com","734","734","","734","293","293","0","0","441","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1476","1317","","1317","785","785","0","0","532","0","0","0","0","","0","","","159","","0","0","0","0","","0","0","0","0","0","159","0","2900","1103","","1103","230","230","0","0","400","0","473","473","0","","0","","","1797","","0","0","0","0","","0","0","0","0","0","989","0"
"4746","9670","285852","1053777","FIRST OPTION BANK","Osawatomie","KS","66064","12/31/2018","8/22/2022","SM","601 Main St.","OSAWATOMIE AGENCY INC THE","5","0","0","5","1","Miami","28140","Kansas City, MO-KS","9/6/1923","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://www.firstoptionbank.com","280","260","","260","0","0","0","0","56","0","204","0","204","","0","","","0","","20","0","8","12","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1226","134","","134","0","0","0","0","134","0","0","0","0","","0","","","1034","","18","0","0","18","","40","0","0","0","0","0","0"
"28396","1509","586072","3834701","FIRST PALMETTO BANK","Camden","SC","29020","12/31/2018","8/22/2022","NM","407 Dekalb St.","FIRST PALMETTO FINANCIAL CORP","22","0","0","4","0","Kershaw","17900","Columbia, SC","1/1/1904","4/1/1949","11/8/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.firstpalmetto.com","6002","5998","","5998","266","266","0","0","2345","0","3387","2165","1222","","0","","","0","","4","0","0","4","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","3014","3014","","3014","446","0","446","0","2357","0","211","3","208","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"33010","0","1459799","2325912","FIRST PEOPLES BANK","Pine Mountain","GA","31822","12/31/2018","8/22/2022","NM","105 Chipley St.","FIRST PEOPLES BANKSHARES INC","3","0","0","8","0","Harris","17980","Columbus, GA-AL","7/9/1990","7/9/1990","12/1/2015","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://www.FirstPeoplesBank.com","509","431","","431","18","0","18","0","413","0","0","0","0","","0","","","0","","78","0","5","73","","0","0","0","0","0","0","0","14","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","14","0","14","0","","0","0","0","0","0","0","0","536","459","","459","0","0","0","26","377","0","56","56","0","","0","","","55","","22","0","19","3","","0","0","0","0","0","0","0"
"21874","13162","421539","4166397","FIRST PEOPLES BANK OF TENNESSEE","Jefferson City","TN","37760","12/31/2018","8/22/2022","NM","206 W. Broadway Blvd.","FIRST PEOPLES BCORP INC","5","0","0","4","0","Jefferson","34100","Morristown, TN","1/2/1975","1/2/1975","7/28/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","http://www.firstpeoplesbank.net","214","158","","158","35","2","33","0","123","0","0","0","0","","0","","","0","","56","0","1","55","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","784","784","","784","22","0","22","0","196","0","566","566","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"6173","0","708333","1472211","FIRST PEOPLES BANK, INC.","Mullens","WV","25882","12/31/2018","8/22/2022","SM","200 1st St.","PEOPLES BANKSHARES INC","3","0","0","7","0","Wyoming","","","1/12/1926","1/1/1934","6/30/2008","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","","362","312","","312","0","0","0","0","312","0","0","0","0","","0","","","0","","43","0","43","0","","7","0","0","0","0","0","0","168","168","","168","0","0","0","0","168","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"28859","2502","646172","","FIRST PIEDMONT FEDERAL SAVINGS AND LOAN ASSOCIATION OF GAFFNEY","Gaffney","SC","29341","12/31/2018","8/22/2022","SA","1229 W Floyd Baker Blvd","","6","0","0","8","0","Cherokee","","","1/1/1933","11/5/1934","7/21/2011","Non-Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.firstpiedmont.com","3777","3752","","3752","0","0","0","0","2945","289","518","15","503","","0","","","17","","8","0","6","2","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","898","897","","897","0","0","0","0","866","0","31","0","31","","0","","","0","","1","0","1","0","","0","0","0","0","0","0","0"
"3063","52256","357553","1062528","FIRST PIONEER NATIONAL BANK","Wray","CO","80758","12/31/2018","8/22/2022","N","145 W. 4th St.","FIRST PIONEER BANK CORP","2","0","0","2","0","Yuma","","","7/1/1902","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.fpnb.bank","111","76","","76","76","76","0","0","0","0","0","0","0","","0","","","0","","35","0","7","28","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"21784","12916","262237","1082601","FIRST PORT CITY BANK","Bainbridge","GA","39819","12/31/2018","8/22/2022","NM","400 W. Shotwell St.","PORT CITY HOLDING CO INC","3","0","0","4","0","Decatur","","","10/7/1974","10/7/1974","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.firstportcity.com","124","122","","122","0","0","0","0","122","0","0","0","0","","0","","","0","","2","0","0","2","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","150","121","","121","0","0","0","0","121","0","0","0","0","","0","","","0","","19","0","3","16","","10","0","0","0","0","0","0"
"6085","8938","374653","1842421","FIRST PREMIER BANK","Sioux Falls","SD","57104","12/31/2018","8/22/2022","SM","601 S. Minnesota Ave.","UNITED NATIONAL CORP","17","0","0","9","1","Minnehaha","43620","Sioux Falls, SD","1/1/1914","1/1/1934","7/20/2017","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","www.firstpremier.com","7303","1303","0","1303","304","304","0","0","702","0","297","297","0","","0","0","","1336","0","4142","0","964","3178","","156","366","0","36","0","0","0","362","68","0","68","0","0","0","0","68","0","0","0","0","","0","0","","0","0","275","0","56","219","","19","0","0","0","0","0","0","2879","1709","0","1709","0","0","0","1158","261","0","290","193","97","","0","0","","865","0","265","0","14","251","","40","0","0","40","0","865","0"
"22549","0","177135","","FIRST PROGRESSIVE BANK","Brewton","AL","36426","12/31/2018","8/22/2022","SM","St. Nichols Ave. &sowell St.","","1","0","0","7","0","Escambia","","","11/10/1977","11/10/1977","12/31/2008","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","","299","296","","296","0","0","0","0","246","0","50","0","50","","0","","","3","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"4185","15705","524953","2224408","FIRST PRYORITY BANK","Pryor","OK","74361","12/31/2018","8/22/2022","SM","310 E. Graham Ave.","FIRST PRYOR BCORP INC","2","0","0","4","0","Mayes","","","1/1/1900","1/1/1934","6/17/2015","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.firstpryoritybank.com","929","35","","35","0","0","0","0","35","0","0","0","0","","0","","","765","","129","0","0","129","","0","0","0","0","0","560","0","482","123","","123","0","0","0","0","0","0","123","123","0","","0","","","0","","359","0","0","359","","0","0","0","0","0","123","0","913","835","","835","835","835","0","0","0","0","0","0","0","","0","","","78","","0","0","0","0","","0","0","0","0","0","78","0"
"35214","0","2839790","3070312","FIRST RELIANCE BANK","Florence","SC","29501","12/31/2018","8/22/2022","NM","2170 W. Palmetto St.","FIRST RELIANCE BANCSHARES INC","12","0","1","4","0","Florence","22500","Florence, SC","8/16/1999","8/16/1999","1/23/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","firstreliance.com","578","355","","355","0","0","0","0","145","0","210","210","0","","0","","","100","","123","0","123","0","","0","0","0","0","0","0","0","3","3","","3","0","0","0","0","3","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1922","933","","933","0","0","0","106","728","0","99","99","0","","0","","","674","","315","0","315","0","","0","0","0","0","0","0","0"
"59017","0","4114567","","FIRST REPUBLIC BANK","San Francisco","CA","94111","12/31/2018","8/22/2022","NM","111 Pine St.","","79","0","1","4","0","San Francisco","41860","San Francisco-Oakland-Hayward, CA","7/1/2010","7/1/2010","3/2/2018","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","0","www.firstrepublic.com","10845","10845","0","10845","0","0","0","0","10845","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","46465","35678","0","35678","0","0","0","0","33356","2056","266","0","266","","0","0","","6540","0","4247","0","0","4247","","0","0","0","0","0","0","0"
"58039","0","3314043","4974293","FIRST RESOURCE BANK","Lino Lakes","MN","55014","12/31/2018","8/22/2022","NM","7449 Village Dr.","AMERI FINANCIAL GROUP INC","4","0","1","4","0","Anoka","33460","Minneapolis-St. Paul-Bloomington, MN-WI","6/27/2005","6/27/2005","7/1/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.myfrbank.com","12","11","","11","11","0","11","0","0","0","0","0","0","","0","","","0","","1","0","0","1","","0","0","0","0","0","0","0","34","34","","34","0","0","0","0","34","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","140","137","","137","0","0","0","0","137","0","0","0","0","","0","","","0","","3","0","0","3","","0","0","0","0","0","0","0"
"57967","0","3349241","","FIRST RESOURCE BANK","Exton","PA","19341","12/31/2018","8/22/2022","NM","800 N. Pottstown Pike","","2","0","0","4","0","Chester","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","5/2/2005","5/2/2005","2/25/2015","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.firstresourcebank.com","1787","1263","","1263","0","0","0","718","545","0","0","0","0","","0","","","524","","0","0","0","0","","0","0","0","0","0","0","0","675","675","","675","0","0","0","0","675","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","2114","2114","","2114","70","70","0","0","1219","0","825","825","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"28105","906","660271","2558194","FIRST ROBINSON SAVINGS BANK, NATIONAL ASSOCIATION","Robinson","IL","62454","12/31/2018","8/22/2022","N","501 E. Main St.","FIRST ROBINSON FINANCIAL CORP","5","0","1","8","0","Crawford","","","1/1/1884","6/7/1954","9/17/2008","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.frsb.net","1871","1750","","1750","0","0","0","0","919","0","831","831","0","","0","","","60","","55","0","25","30","","6","0","0","0","0","0","0","24","24","","24","0","0","0","0","24","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","2561","2530","","2530","0","0","0","0","854","0","1676","1566","110","","0","","","0","","31","0","8","23","","0","0","0","0","0","0","0"
"30241","5029","253776","","FIRST SAVANNA SAVINGS BANK","Savanna","IL","61074","12/31/2018","8/22/2022","SB","301 Main St","","1","0","0","5","0","Carroll","","","1/1/1886","6/5/1944","3/31/2006","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.firstsavannasavings.com","883","792","","792","8","8","0","0","784","0","0","0","0","","0","","","0","","91","0","65","26","","0","0","0","0","0","0","0","94","94","","94","0","0","0","0","94","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","70","41","","41","0","0","0","0","41","0","0","0","0","","0","","","0","","29","0","29","0","","0","0","0","0","0","0","0"
"30358","5224","141677","","FIRST SAVINGS AND LOAN ASSOCIATION","Mebane","NC","27302","12/31/2018","8/22/2022","SA","206 W. Ctr. St.","","1","0","0","5","0","Alamance","15500","Burlington, NC","1/1/1909","10/22/1948","7/21/2011","Non-Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","www.firstsandl.net","799","799","","799","0","0","0","0","799","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","265","265","","265","0","0","0","0","265","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"32629","8547","67656","4264387","FIRST SAVINGS BANK","Beresford","SD","57004","12/31/2018","8/22/2022","SA","201 N. 3rd St.","FARRAR BERESFORD BCORP IRREVOCABLE TR","23","0","1","4","0","Union","43580","Sioux City, IA-NE-SD","1/1/1989","1/1/1989","12/14/2018","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","firstsavingsbanks.com","8239","1543","0","1543","860","0","860","202","145","0","336","0","336","","0","0","","0","0","6688","6639","10","39","","8","0","0","0","0","146","0","22","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","22","0","0","0","0","22","0","5325","1571","0","1571","0","0","0","0","232","535","804","804","0","","0","0","","504","0","3250","3250","0","0","","0","0","0","0","0","250","0"
"28723","2229","627377","","FIRST SAVINGS BANK","Danville","IL","61832","12/31/2018","8/22/2022","SB","6 W. Williams St.","","1","0","0","5","0","Vermilion","19180","Danville, IL","1/1/1880","4/27/1973","3/31/2006","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.fsbdanville.com","76","76","","76","0","0","0","0","76","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","37","37","","37","0","0","0","0","37","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","42","42","","42","0","0","0","0","42","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"29961","4433","785473","3908929","FIRST SAVINGS BANK","Clarksville","IN","47129","12/31/2018","8/22/2022","SM","501 E. Lewis &clark Pkwy.","FIRST SVG FINANCIAL GROUP INC","16","0","0","4","0","Clark","31140","Louisville-Jefferson County, KY-IN","1/7/1938","1/7/1938","2/10/2018","Stock","0","0","FED","DIF","Chicago","CHICAGO","Indianapolis","St. louis","Central","Central","0","1","www.fsbbank.net","3326","3207","0","3207","0","0","0","0","2129","0","1078","926","152","","0","0","","42","0","77","0","71","6","","0","0","0","0","0","645","0","56","56","0","56","0","0","0","0","56","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","4320","4225","0","4225","0","0","0","0","2708","0","1517","1449","68","","0","0","","79","0","16","0","16","0","","0","0","0","0","0","1529","0"
"29809","4122","483274","","FIRST SAVINGS BANK OF HEGEWISCH","Chicago","IL","60633","12/31/2018","8/22/2022","SB","13220 S. Baltimore Ave.","","14","0","1","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1914","4/29/1940","7/1/2016","Non-Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.fsbhegewisch.com","2004","1966","","1966","0","0","0","0","1966","0","0","0","0","","0","","","0","","38","0","35","3","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1067","1067","","1067","0","0","0","0","1067","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"22536","0","25647","2805544","FIRST SECURE BANK AND TRUST CO.","Palos Hills","IL","60465","12/31/2018","8/22/2022","NM","10360 S. Roberts Rd.","FIRST SECURE BANK GROUP INC","2","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/21/1977","10/21/1977","6/3/2017","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.firstsecurebank.com","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"35223","0","2805535","2805544","FIRST SECURE COMMUNITY BANK","Sugar Grove","IL","60554","12/31/2018","8/22/2022","NM","670 Sugar Grove Pkwy. Route","FIRST SECURE BANK GROUP INC","4","0","0","4","0","Kane","16980","Chicago-Naperville-Elgin, IL-IN-WI","2/7/2000","2/7/2000","5/2/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.1stsecurebank.com","240","240","","240","0","0","0","0","71","0","169","169","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","205","0","","0","0","0","0","0","0","0","0","0","0","","0","","","205","","0","0","0","0","","0","0","0","0","0","0","0","2149","2019","","2019","0","0","0","0","2019","0","0","0","0","","0","","","130","","0","0","0","0","","0","0","0","0","0","0","0"
"9728","10950","109154","1129001","FIRST SECURITY BANK","Byron","MN","55920","12/31/2018","8/22/2022","NM","316 Byron Ave, N.","OLMSTED BCORP INC","1","0","0","4","1","Olmsted","40340","Rochester, MN","12/27/1904","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","WWW.fsbbyron.com","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","255","0","","0","0","0","0","0","0","0","0","0","0","","0","","","255","","0","0","0","0","","0","0","0","0","0","0","0"
"1622","0","322551","1059751","FIRST SECURITY BANK","Union Star","MO","64494","12/31/2018","8/22/2022","NM","108 N. 4th St.","FIRST AMERICAN BANCSHARES INC","2","0","0","8","0","Dekalb","41140","St. Joseph, MO-KS","4/30/1890","1/1/1934","1/18/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","WWW.FIRSTSECURITYBANKMO.COM","67","46","","46","0","0","0","0","46","0","0","0","0","","0","","","0","","21","0","1","20","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"17120","13359","718145","1098509","FIRST SECURITY BANK","Batesville","MS","38606","12/31/2018","8/22/2022","NM","295 Hwy. 6 W.","SECURITY CAPITAL CORP","18","0","0","4","0","Panola","","","7/1/1952","7/1/1952","6/14/2013","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","www.firstsecuritybk.com","5558","4413","","4413","512","235","277","0","2847","0","1054","1024","30","","0","","","146","","961","11","652","298","","38","0","0","0","0","0","0","292","285","","285","7","0","7","0","278","0","0","0","0","","0","","","0","","7","7","0","0","","0","0","0","0","0","0","0","1244","868","","868","83","0","83","0","647","0","138","138","0","","0","","","90","","286","0","114","172","","0","0","0","0","0","0","0"
"5633","10278","673440","1096505","FIRST SECURITY BANK","Searcy","AR","72143","12/31/2018","8/22/2022","NM","314 N. Spring St.","FIRST SECURITY BCORP","81","0","0","4","0","White","","","2/6/1932","1/1/1934","6/17/2014","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.fsbank.com","4740","3100","0","3100","170","35","135","129","1279","0","1522","858","664","","0","0","","885","0","449","11","283","155","","306","0","0","83","0","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","3798","2813","0","2813","0","0","0","400","2044","0","369","169","200","","0","0","","357","0","47","0","34","13","","541","40","0","541","0","0","0"
"3698","14074","416339","1417539","FIRST SECURITY BANK","Mackinaw","IL","61755","12/31/2018","8/22/2022","NM","101 E. Fast St.","MACKINAW VALLEY FINL SERVICES","4","0","0","2","1","Tazewell","37900","Peoria, IL","1/1/1934","1/1/1934","2/29/2008","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.fsb1.com","127","119","","119","0","0","0","0","119","0","0","0","0","","0","","","8","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","2229","803","","803","0","0","0","803","0","0","0","0","0","","0","","","0","","0","0","0","0","","1383","43","0","0","0","0","0"
"5107","9941","339353","1123401","FIRST SECURITY BANK - CANBY.","Canby","MN","56220","12/31/2018","8/22/2022","NM","102 St. Olaf Ave. N.","FIRST SLEEPY EYE BCORP INC","2","0","0","2","1","Yellow Medicine","","","6/10/1890","1/1/1934","4/8/2011","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Central","West","0","1","www.firstsecuritybanks.com","1082","365","","365","0","0","0","338","19","0","8","8","0","","0","","","629","","64","0","62","2","","24","0","0","24","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"5252","10144","861658","1123401","FIRST SECURITY BANK - SLEEPY EYE","Sleepy Eye","MN","56085","12/31/2018","8/22/2022","NM","101 E. Main St.","FIRST SLEEPY EYE BCORP INC","7","0","0","2","1","Brown","","","1/1/1882","1/1/1934","11/21/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.firstsecuritybanks.com","2262","697","","697","0","0","0","480","201","0","16","0","16","","0","","","967","","18","0","4","14","","580","0","0","580","0","0","0","2291","2112","","2112","0","0","0","2037","75","0","0","0","0","","0","","","0","","12","0","0","12","","167","0","0","167","0","1364","0","82","82","","82","0","0","0","12","70","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
