cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,p3asset,p3re,p3renus,IDP3REDM,p3recons,P3recnfm,p3recnot,p3reag,p3reres,p3remult,p3renres,P3RENROW,P3RENROT,p3refor,p3dep,p3depnus,p3ag,p3ci,p3cinus,p3con,p3crcd,P3AUTO,P3CONOTH,p3fg,p3othln,p3ls,p3scdebt,p3agsm,P3LNSALE,P3GTYPAR,P3LTOT,p9asset,p9re,p9renus,IDP9REDM,p9recons,P9recnfm,p9recnot,p9reag,p9reres,p9remult,p9renres,P9RENROW,P9RENROT,p9refor,p9dep,p9depnus,p9ag,p9ci,p9cinus,p9con,p9crcd,P9AUTO,P9CONOTH,p9fg,p9othln,p9ls,p9scdebt,p9agsm,P9LNSALE,P9GTYPAR,P9LTOT,naasset,nare,narenus,IDNAREDM,narecons,narecnfm,narecnot,nareag,nareres,naremult,narenres,NARENROW,NARENROT,narefor,nadep,nadepnus,naag,naci,nacinus,nacon,nacrcd,NAAUTO,NACONOTH,nafg,naothln,nals,nascdebt,naagsm,NALNSALE,NAGTYPAR,NALTOT
"10007","12896","284248","3552724","PARTNERSHIP BANK","Cedarburg","WI","53012","6/30/2019","8/22/2022","NM","W61 N529 Washington Ave.","PARTNERSHIP CMTY BANCSHARES","5","0","0","4","0","Ozaukee","33340","Milwaukee-Waukesha-West Allis, WI","3/1/1894","1/1/1934","8/2/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","","1931","1931","","1931","570","121","449","0","1224","0","137","137","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","707","661","","661","0","0","0","0","493","0","168","168","0","","0","","","46","","0","0","0","0","","0","0","0","0","0","346","0"
"14134","10324","300009","2337081","PASSUMPSIC SAVINGS BANK","Saint Johnsbury","VT","5819","6/30/2019","8/22/2022","SB","497 Railroad St.","PASSUMPSIC BCORP","12","0","1","6","0","Caledonia","","","2/24/1853","3/31/1934","11/1/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","1","http://www.passumpsicbank.com","9674","8405","","8405","0","0","0","7","5492","0","2906","2861","45","","0","","","170","","1099","0","1068","31","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","4969","4621","","4621","0","0","0","0","2092","155","2374","1768","606","","0","","","226","","122","0","109","13","","0","0","0","0","0","369","0"
"57497","0","729310","2596776","PATHFINDER BANK","Oswego","NY","13126","6/30/2019","8/22/2022","NM","214 W. 1st St.","PATHFINDER BCORP INC","11","0","0","4","0","Oswego","45060","Syracuse, NY","10/25/2002","10/25/2002","5/31/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://www.PATHFINDERBANK.com","13249","6242","0","6242","3860","0","3860","0","1280","0","1102","1102","0","","0","0","","6736","0","271","0","253","18","","0","0","0","0","0","146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","3754","3250","0","3250","0","0","0","0","1154","319","1777","1698","79","","0","0","","374","0","130","0","54","76","","0","0","0","0","0","283","0"
"1992","53533","73554","3304361","PATHWAY BANK","Cairo","NE","68824","6/30/2019","8/22/2022","NM","306 High St.","PATHWAY BCORP","4","0","0","2","0","Hall","24260","Grand Island, NE","1/1/1910","1/1/1934","5/27/2010","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","www.pathwaybank.com","215","121","","121","0","0","0","0","4","0","117","117","0","","0","","","3","","91","0","89","2","","0","0","0","0","0","0","0","2627","2612","","2612","0","0","0","2305","307","0","0","0","0","","0","","","0","","15","0","12","3","","0","0","0","0","0","0","0","3110","2264","","2264","0","0","0","1855","207","0","202","202","0","","0","","","175","","25","0","10","15","","646","0","0","646","0","0","0"
"57416","0","3120646","1135374","PATRIOT BANK","Millington","TN","38053","6/30/2019","8/22/2022","SM","8376 Hwy. 51 N.","SECURITY BCORP OF TN INC","10","0","0","4","0","Shelby","32820","Memphis, TN-MS-AR","10/9/2002","10/9/2002","4/1/2019","Stock","0","0","FED","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","www.patriot-bank.com","626","494","","494","218","218","0","0","276","0","0","0","0","","0","","","35","","97","0","49","48","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1487","1396","","1396","435","0","435","0","328","0","633","0","633","","0","","","90","","1","0","0","1","","0","0","0","0","0","0","0"
"33928","0","2236821","4132169","PATRIOT BANK, NATIONAL ASSOCIATION","Stamford","CT","6905","6/30/2019","8/22/2022","N","999 Bedford St.","PNBK SPONSOR LLC","9","0","1","4","0","Fairfield","14860","Bridgeport-Stamford-Norwalk, CT","8/31/1994","8/31/1994","5/11/2018","Stock","0","0","OCC","DIF","New York","NEW YORK","Windsor","New York","Northeastern","Northeast","0","1","www.bankpatriot.com","3898","3528","","3528","0","0","0","0","1944","946","638","0","638","","0","","","354","","16","6","8","2","","0","0","0","0","0","0","0","272","0","","0","0","0","0","0","0","0","0","0","0","","0","","","250","","22","22","0","0","","0","0","0","0","0","0","0","19404","16571","","16571","0","0","0","0","4441","1555","10575","10575","0","","0","","","2833","","0","0","0","0","","0","0","0","0","0","0","0"
"58133","0","3437166","","PATRIOT COMMUNITY BANK","Woburn","MA","1801","6/30/2019","8/22/2022","SM","237 Lexington St.","","1","0","0","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","4/3/2006","4/3/2006","1/6/2012","Stock","0","1","FED","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.patriotcb.com","1040","1040","","1040","0","0","0","0","1040","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","250","240","","240","0","0","0","0","240","0","0","0","0","","0","","","10","","0","0","0","0","","0","0","0","0","0","0","0"
"18019","53341","297051","1057896","PATRIOTS BANK","Garnett","KS","66032","6/30/2019","8/22/2022","NM","131 E. 4th Ave.","GARNETT BANCSHARES INC","6","0","0","4","1","Anderson","","","1/1/1899","6/4/1959","1/13/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://www.patriotsbank.com","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","14","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","14","0","8","6","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"12609","12689","85931","3631469","PATTERSON STATE BANK","Patterson","LA","70392","6/30/2019","8/22/2022","NM","1130 Hwy. 90 W.","PATTERSON BANCSHARES INC","3","0","0","5","0","Saint Mary","","","1/1/1925","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://www.pattersonstatebank.com","1804","1534","","1534","0","0","0","0","1323","0","211","211","0","","0","","","270","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","2727","1784","","1784","0","0","0","0","1784","0","0","0","0","","0","","","943","","0","0","0","0","","0","0","0","0","0","0","0"
"24303","0","500658","1131899","PAVILLION BANK","Richardson","TX","75080","6/30/2019","8/22/2022","NM","1200 W Campbell Rd.","AMTEX BANCSHARES INC","1","0","0","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","1/17/1983","1/17/1983","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.pavillionbank.com","1718","1573","","1573","1573","1573","0","0","0","0","0","0","0","","0","","","100","","0","0","0","0","","45","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","388","187","","187","0","0","0","0","187","0","0","0","0","","0","","","197","","4","0","0","4","","0","0","0","0","0","197","0"
"9313","9854","148715","1134283","PBK BANK, INC.","Stanford","KY","40484","6/30/2019","8/22/2022","NM","120 Frontier Blvd.","COMMUNITY BANCSHARES INC","6","0","0","8","0","Lincoln","","","1/1/1906","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","http://www.pbkbank.com","205","86","","86","0","0","0","41","45","0","0","0","0","","0","","","4","","59","0","38","21","","56","0","0","0","0","0","0","27","24","","24","24","24","0","0","0","0","0","0","0","","0","","","0","","3","0","0","3","","0","0","0","0","0","0","0","972","940","","940","0","0","0","186","48","0","706","706","0","","0","","","0","","0","0","0","0","","10","0","22","0","0","0","0"
"15995","0","24006","5079476","PCSB BANK","Brewster","NY","10509","6/30/2019","8/22/2022","NM","2477 Rt. 6","PCSB FINANCIAL CORP","16","0","0","4","0","Putnam","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1871","7/1/1943","12/31/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.PCSB.com","1898","1830","0","1830","0","0","0","0","1830","0","0","0","0","","0","0","","0","0","2","0","0","2","","66","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","1","0","0","1","","0","0","0","0","0","0","0","4200","3851","0","3851","0","0","0","0","3355","0","496","496","0","","0","0","","151","0","0","0","0","0","","198","0","0","0","0","0","0"
"14522","0","188449","1200049","PCSB BANK","Clarinda","IA","51632","6/30/2019","8/22/2022","NM","120 E. Washington St","WHITMORE CO INC","7","0","0","2","1","Page","","","1/1/1866","6/28/1934","7/1/2013","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Chicago","Western","Western","0","1","www.wearepcsb.com","5189","1473","","1473","0","0","0","593","582","0","298","0","298","","0","","","482","","145","0","145","0","","3089","0","0","3089","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","5755","2394","","2394","0","0","0","1975","0","0","419","0","419","","0","","","1760","","42","0","13","29","","1559","0","0","1559","0","0","0"
"57923","0","3348468","5010479","PEACH STATE BANK & TRUST","Gainesville","GA","30501","6/30/2019","8/22/2022","NM","325 Washington St.","PEACH STATE BANCSHARES INC","2","0","0","4","0","Hall","23580","Gainesville, GA","4/27/2005","4/27/2005","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.peachstate.bank","153","100","","100","0","0","0","0","100","0","0","0","0","","0","","","0","","53","0","0","53","","0","0","0","0","0","0","0","5","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","5","0","0","5","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"11035","0","236706","2651590","PEAPACK-GLADSTONE BANK","Bedminster","NJ","7921","6/30/2019","8/22/2022","SM","500 Hills Dr. Suite 300","PEAPACK-GLADSTONE FINL CORP","20","0","0","4","0","Somerset","35620","New York-Newark-Jersey City, NY-NJ-PA","9/21/1921","1/1/1934","12/8/2015","Stock","0","1","FED","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","www.pgbank.com","432","347","0","347","0","0","0","0","105","0","242","242","0","","0","0","","85","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","31150","24593","0","24593","0","0","0","0","5051","0","19542","1451","18091","","0","0","","6557","0","0","0","0","0","","0","0","0","0","0","0","0"
"18132","0","723868","2184043","PEARLAND STATE BANK","Pearland","TX","77581","6/30/2019","8/22/2022","NM","2301 N. Main St.","COASTAL BANCSHARES INC","1","0","0","5","1","Brazoria","26420","Houston-The Woodlands-Sugar Land, TX","1/6/1960","1/6/1960","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.pearlandbank.com","2","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","1","0","1","0","","1","0","0","0","0","0","0","16","0","","0","0","0","0","0","0","0","0","0","0","","0","","","16","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"35005","0","2760102","2909554","PEDESTAL BANK","Houma","LA","70360","6/30/2019","8/22/2022","NM","1300 W. Tunnell Blvd.","PEDESTAL BANCSHARES INC","23","0","0","4","1","Terrebonne","26380","Houma-Thibodaux, LA","1/11/1999","1/11/1999","2/20/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","","5865","4097","0","4097","861","330","531","0","2221","0","1015","842","173","","0","0","","1449","0","166","20","24","122","","153","0","0","15","0","0","0","1924","1809","0","1809","0","0","0","0","1287","0","522","522","0","","0","0","","72","0","43","7","10","26","","0","0","0","0","0","0","0","8601","4413","0","4413","155","0","155","0","1114","0","3144","1661","1483","","0","0","","3456","0","227","0","106","121","","0","0","505","0","0","212","0"
"29582","3697","515979","","PEE DEE FEDERAL SAVINGS BANK","Marion","SC","29571","6/30/2019","8/22/2022","SA","106 E. Court St.","","1","0","0","7","0","Marion","","","12/11/1935","12/11/1935","7/21/2011","Non-Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","","331","10","","10","0","0","0","0","10","0","0","0","0","","0","","","290","","31","0","7","24","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","282","22","","22","0","0","0","0","22","0","0","0","0","","0","","","174","","86","0","4","82","","0","0","0","0","0","0","0"
"58483","0","3465392","","PEGASUS BANK","Dallas","TX","75209","6/30/2019","8/22/2022","NM","4515 W. Mockingbird Ln.","","4","0","0","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","1/24/2007","1/24/2007","6/29/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.pegasusbankdallas.com","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","377","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","377","0","0","0","0","0","","0","0","0","0","0","0","0"
"6176","0","370020","3137082","PENDLETON COMMUNITY BANK, INC.","Franklin","WV","26807","6/30/2019","8/22/2022","NM","128 N. Main St.","ALLEGHENY BANCSHARES INC","6","0","1","4","0","Pendleton","","","10/5/1925","1/1/1934","5/25/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","https://yourbank.bank","1793","1725","","1725","4","0","4","73","1080","0","568","568","0","","0","","","57","","11","0","11","0","","0","0","0","0","0","0","0","379","370","","370","7","0","7","0","363","0","0","0","0","","0","","","0","","9","0","9","0","","0","0","0","0","0","0","0","2909","2831","","2831","2831","0","2831","0","0","0","0","0","0","","0","","","78","","0","0","0","0","","0","0","0","0","0","0","0"
"30401","5285","328777","3200463","PENN COMMUNITY BANK","Doylestown","PA","18902","6/30/2019","8/22/2022","SB","3969 Durham Rd.","PENN CMTY MUTUAL HOLDINGS INC","26","0","0","4","0","Bucks","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1922","10/27/1949","3/22/2018","Stock","0","1","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.penncommunitybank.com","993","882","0","882","0","0","0","0","882","0","0","0","0","","0","0","","0","0","111","0","0","111","","0","0","0","0","0","0","0","106","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","106","0","0","106","","0","0","0","0","0","0","0","3821","3608","0","3608","0","0","0","147","3016","0","445","445","0","","0","0","","199","0","14","0","0","14","","0","0","0","0","0","0","0"
"30119","4779","805876","","PENNCREST BANK","Altoona","PA","16601","6/30/2019","8/22/2022","SB","1201 12th St.","","7","0","0","5","0","Blair","11020","Altoona, PA","1/1/1939","11/26/1940","2/29/2016","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","www.PennCrest.BANK","608","493","","493","0","0","0","0","493","0","0","0","0","","0","","","0","","110","0","64","46","","5","0","0","0","0","0","0","319","235","","235","0","0","0","0","235","0","0","0","0","","0","","","0","","84","0","26","58","","0","0","0","0","0","0","0","398","391","","391","0","0","0","0","391","0","0","0","0","","0","","","0","","7","0","7","0","","0","0","0","0","0","0","0"
"7613","9066","212018","1132896","PENNIAN BANK","Mifflintown","PA","17059","6/30/2019","8/22/2022","NM","2 N. Main St.","FIRST COMMUNITY FINANCIAL CORP","13","0","0","8","0","Juniata","","","4/19/1889","1/1/1934","6/29/2017","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","www.pennianbank.com","952","871","0","871","0","0","0","558","201","0","112","78","34","","0","0","","31","0","0","0","0","0","","50","0","0","0","0","566","0","3918","3788","0","3788","0","0","0","3116","672","0","0","0","0","","0","0","","130","0","0","0","0","0","","0","0","0","0","0","2499","0","950","928","0","928","0","0","0","226","645","0","57","57","0","","0","0","","22","0","0","0","0","0","","0","0","0","0","0","0","0"
"90208","0","635907","4933320","PENTUCKET BANK","Haverhill","MA","1830","6/30/2019","8/22/2022","SB","One Merrimack St.","PENTUCKET BANK HOLDINGS MHC","6","0","1","4","0","Essex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1891","10/8/1985","4/1/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.pentucketbank.com","1496","1253","","1253","0","0","0","0","102","0","1151","1151","0","","0","","","238","","0","0","0","0","","5","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1368","597","","597","0","0","0","0","39","0","558","558","0","","0","","","771","","0","0","0","0","","0","0","0","0","0","20","0"
"22756","8951","942539","1426782","PEOPLE'S BANK AND TRUST COMPANY OF PICKETT COUNTY","Byrdstown","TN","38549","6/30/2019","8/22/2022","NM","19 Courthouse Sq.","EMPLOYEE STK OWNERSHIP TR PEOPLES B&T PICKETT CNTY","1","0","0","4","0","Pickett","","","11/27/1978","11/27/1978","7/28/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","https://www.peoplesbankbyrdstown.com","2584","1570","","1570","247","0","247","90","295","0","938","938","0","","0","","","212","","695","0","201","494","","107","0","0","107","0","0","0","18","0","","0","0","0","0","0","0","0","0","0","0","","0","","","12","","4","0","0","4","","2","0","0","2","0","0","0","2129","1450","","1450","116","0","116","371","805","0","158","148","10","","0","","","160","","92","0","44","48","","427","0","0","427","0","0","0"
"34685","0","2661861","","PEOPLE'S BANK OF COMMERCE","Medford","OR","97504","6/30/2019","8/22/2022","NM","1528 Biddle Rd.","","6","0","0","4","0","Jackson","32780","Medford, OR","3/2/1998","3/2/1998","5/21/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","www.peoplesbank.bank","1080","413","0","413","0","0","0","0","323","0","90","90","0","","0","0","","665","0","2","0","0","2","","0","0","0","0","0","650","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0"
"34146","0","2396592","4096645","PEOPLE'S BANK OF SENECA","Seneca","MO","64865","6/30/2019","8/22/2022","NM","1615 Cherokee Ave.","PBS BANCSHARES INC","4","0","0","4","0","Newton","27900","Joplin, MO","3/15/1996","3/15/1996","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","West","0","1","www.peoplesbankofseneca.com","737","585","","585","0","0","0","0","392","0","193","193","0","","0","","","125","","27","0","27","0","","0","0","0","0","0","0","0","175","175","","175","0","0","0","0","175","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1524","1348","","1348","0","0","0","328","601","0","419","419","0","","0","","","176","","0","0","0","0","","0","0","0","0","0","0","0"
"12773","10791","984379","2748995","PEOPLE'S INTERMOUNTAIN BANK","American Fork","UT","84003","6/30/2019","8/22/2022","NM","33 E. Main St.","PEOPLES UTAH BCORP","28","0","1","4","0","Utah","39340","Provo-Orem, UT","1/1/1913","1/1/1934","3/5/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","0","","3410","2063","0","2063","1757","0","1757","0","0","0","306","140","166","","0","0","","575","0","162","36","119","7","","0","610","0","0","0","166","0","99","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","99","99","0","0","","0","0","0","0","0","0","0","5004","1835","0","1835","412","305","107","1287","49","0","87","87","0","","0","0","","2000","0","0","0","0","0","","113","1056","0","0","0","167","0"
"27334","18027","613307","3650152","PEOPLE'S UNITED BANK, NATIONAL ASSOCIATION","Bridgeport","CT","6604","6/30/2019","8/22/2022","N","850 Main St.","PEOPLES UNITED FINANCIAL INC","414","0","1","4","0","Fairfield","14860","Bridgeport-Stamford-Norwalk, CT","7/6/1988","7/6/1988","4/1/2019","Stock","0","1","OCC","DIF","New York","NEW YORK","Windsor","New York","Northeastern","Northeast","0","0","","132159","52216","0","52216","1064","641","423","170","46040","0","4942","3492","1450","","0","0","","66149","0","216","0","76","140","","48","13530","0","0","0","1511","749","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","194467","117804","0","117804","4773","1793","2980","171","74067","1007","37786","12809","24977","","0","0","","62294","0","15","0","0","15","","344","14010","0","15","0","2723","1626"
"58597","0","3548763","","PEOPLEFIRST BANK","Joliet","IL","60435","6/30/2019","8/22/2022","NM","3100 Theodore St","","2","0","0","4","0","Will","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/8/2007","1/8/2007","10/1/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.peoplefirstbank.com","3461","3461","","3461","0","0","0","0","2215","0","1246","1246","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"19788","0","819855","2814528","PEOPLES BANK","Lubbock","TX","79424","6/30/2019","8/22/2022","SM","5820 82nd St.","PEOPLES BCORP INC","8","0","0","2","0","Lubbock","31180","Lubbock, TX","2/13/1968","2/13/1968","12/31/2015","Stock","0","1","FED","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.peoplesbanktexas.com","125","27","0","27","0","0","0","0","27","0","0","0","0","","0","0","","2","0","17","0","6","11","","79","0","0","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","441","28","0","28","0","0","0","0","28","0","0","0","0","","0","0","","7","0","5","0","0","5","","401","0","0","401","0","28","0"
"16265","15434","998844","1249646","PEOPLES BANK","Rock Valley","IA","51247","6/30/2019","8/22/2022","NM","1230 Valley Dr.","PEOPLES BCORP","9","0","1","2","1","Sioux","","","6/1/1945","6/1/1945","8/1/2018","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","www.peoples-ebank.com","954","779","","779","0","0","0","0","521","0","258","258","0","","0","","","17","","33","2","1","30","","125","0","0","125","0","0","0","1851","222","","222","0","0","0","0","132","0","90","90","0","","0","","","0","","0","0","0","0","","1629","0","0","1629","0","0","0","2436","1590","","1590","0","0","0","1015","549","26","0","0","0","","0","","","0","","0","0","0","0","","846","0","0","846","0","210","0"
"57058","0","2939391","4639435","PEOPLES BANK","Sheridan","AR","72150","6/30/2019","8/22/2022","SM","1120 S. Rock St.","PEOPLES BCORP INC","2","0","0","4","0","Grant","30780","Little Rock-North Little Rock-Conway, AR","9/13/2000","9/13/2000","1/1/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","http://www.peoplesbankar.com","40","25","","25","0","0","0","0","25","0","0","0","0","","0","","","14","","1","0","1","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","57","33","","33","0","0","0","0","0","0","33","0","33","","0","","","0","","24","0","9","15","","0","0","0","0","0","0","0"
"9489","11773","148238","4262525","PEOPLES BANK","Clifton","TN","38425","6/30/2019","8/22/2022","NM","129 Main St.","PB BANCSHARES EMP STK OWNERSHIP PLAN","3","0","0","4","0","Wayne","","","1/1/1890","1/1/1934","3/5/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","pbbanking.com","3180","1179","","1179","0","0","0","124","963","0","92","0","92","","0","","","972","","1010","0","41","969","","19","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","3936","3178","","3178","0","0","0","1545","100","0","1533","1422","111","","0","","","758","","0","0","0","0","","0","0","0","0","0","0","0"
"9366","12640","70638","4189314","PEOPLES BANK","Mendenhall","MS","39114","6/30/2019","8/22/2022","NM","160 E. Maud Ave.","PEOPLES BANCSHARES INC","7","0","1","4","1","Simpson","27140","Jackson, MS","11/5/1908","1/1/1934","6/30/2019","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","www.peoplesbank-ms.com","4352","2409","","2409","212","0","212","785","1138","0","274","121","153","","0","","","1066","","401","0","101","300","","476","0","0","0","0","1621","0","1","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","1","0","0","1","","0","0","0","0","0","0","0","6363","5878","","5878","56","0","56","790","2147","0","2885","2885","0","","0","","","247","","230","0","22","208","","8","0","0","0","0","456","0"
